id,lon,lat,DOY1,DOY2,DOY3,DOY4,DOY5,DOY6,DOY7,DOY8,DOY9,DOY10,DOY11,DOY12,DOY13,DOY14,DOY15,DOY16,DOY17,DOY18,DOY19,DOY20,DOY21,DOY22,DOY23,DOY24,DOY25,DOY26,DOY27,DOY28,DOY29,DOY30,DOY31,DOY32,DOY33,DOY34,DOY35,DOY36,DOY37,DOY38,DOY39,DOY40,DOY41,DOY42,DOY43,DOY44,DOY45,DOY46,DOY47,DOY48,DOY49,DOY50,DOY51,DOY52,DOY53,DOY54,DOY55,DOY56,DOY57,DOY58,DOY59,DOY60,DOY61,DOY62,DOY63,DOY64,DOY65,DOY66,DOY67,DOY68,DOY69,DOY70,DOY71,DOY72,DOY73,DOY74,DOY75,DOY76,DOY77,DOY78,DOY79,DOY80,DOY81,DOY82,DOY83,DOY84,DOY85,DOY86,DOY87,DOY88,DOY89,DOY90,DOY91,DOY92,DOY93,DOY94,DOY95,DOY96,DOY97,DOY98,DOY99,DOY100,DOY101,DOY102,DOY103,DOY104,DOY105,DOY106,DOY107,DOY108,DOY109,DOY110,DOY111,DOY112,DOY113,DOY114,DOY115,DOY116,DOY117,DOY118,DOY119,DOY120,DOY121,DOY122,DOY123,DOY124,DOY125,DOY126,DOY127,DOY128,DOY129,DOY130,DOY131,DOY132,DOY133,DOY134,DOY135,DOY136,DOY137,DOY138,DOY139,DOY140,DOY141,DOY142,DOY143,DOY144,DOY145,DOY146,DOY147,DOY148,DOY149,DOY150,DOY151,DOY152,DOY153,DOY154,DOY155,DOY156,DOY157,DOY158,DOY159,DOY160,DOY161,DOY162,DOY163,DOY164,DOY165,DOY166,DOY167,DOY168,DOY169,DOY170,DOY171,DOY172,DOY173,DOY174,DOY175,DOY176,DOY177,DOY178,DOY179,DOY180,DOY181,DOY182,DOY183,DOY184,DOY185,DOY186,DOY187,DOY188,DOY189,DOY190,DOY191,DOY192,DOY193,DOY194,DOY195,DOY196,DOY197,DOY198,DOY199,DOY200,DOY201,DOY202,DOY203,DOY204,DOY205,DOY206,DOY207,DOY208,DOY209,DOY210,DOY211,DOY212,DOY213,DOY214,DOY215,DOY216,DOY217,DOY218,DOY219,DOY220,DOY221,DOY222,DOY223,DOY224,DOY225,DOY226,DOY227,DOY228,DOY229,DOY230,DOY231,DOY232,DOY233,DOY234,DOY235,DOY236,DOY237,DOY238,DOY239,DOY240,DOY241,DOY242,DOY243,DOY244,DOY245,DOY246,DOY247,DOY248,DOY249,DOY250,DOY251,DOY252,DOY253,DOY254,DOY255,DOY256,DOY257,DOY258,DOY259,DOY260,DOY261,DOY262,DOY263,DOY264,DOY265,DOY266,DOY267,DOY268,DOY269,DOY270,DOY271,DOY272,DOY273,DOY274,DOY275,DOY276,DOY277,DOY278,DOY279,DOY280,DOY281,DOY282,DOY283,DOY284,DOY285,DOY286,DOY287,DOY288,DOY289,DOY290,DOY291,DOY292,DOY293,DOY294,DOY295,DOY296,DOY297,DOY298,DOY299,DOY300,DOY301,DOY302,DOY303,DOY304,DOY305,DOY306,DOY307,DOY308,DOY309,DOY310,DOY311,DOY312,DOY313,DOY314,DOY315,DOY316,DOY317,DOY318,DOY319,DOY320,DOY321,DOY322,DOY323,DOY324,DOY325,DOY326,DOY327,DOY328,DOY329,DOY330,DOY331,DOY332,DOY333,DOY334,DOY335,DOY336,DOY337,DOY338,DOY339,DOY340,DOY341,DOY342,DOY343,DOY344,DOY345,DOY346,DOY347,DOY348,DOY349,DOY350,DOY351,DOY352,DOY353,DOY354,DOY355,DOY356,DOY357,DOY358,DOY359,DOY360,DOY361,DOY362,DOY363,DOY364,DOY365
RGI60-02.00014,-125.761,49.4567,879.4976451,879.8215652,880.6354076,881.8656633,883.2211996,883.5403872,881.4439727,876.3290099,870.6977806,867.8288738,871.0008782,880.7383416,886.5496465,875.1891341,838.9706721,792.4462341,755.7273199,743.6308847,749.7957038,762.5660078,770.2860273,764.8008438,751.9589421,741.1096582,739.8693921,748.9228015,767.2216082,793.1873975,823.1212074,852.7939393,877.9764945,895.2302946,904.2788412,905.6361562,900.0660924,889.3318269,875.4463675,860.4227223,845.865629,831.7467437,817.6294524,803.0258373,787.2427658,769.5358015,749.8737785,731.0786126,716.6854906,710.2295986,713.9832227,725.1670461,739.7388516,754.2364962,767.5181344,779.0219948,788.2766328,795.1719098,799.6880139,801.8051332,801.4607492,798.4215164,792.411383,783.5710152,773.7079526,765.0464529,759.8107738,759.1976753,760.2939262,759.1587977,753.3388882,746.3301064,743.1156884,746.9798438,754.4106754,760.1972593,759.1286718,747.8423162,730.368906,712.5874816,699.5192034,692.7537103,693.0227609,700.5317858,713.3809046,729.1439088,745.3945899,759.7989207,770.3915984,775.2995013,773.1979164,764.9557646,751.9903754,735.7190782,718.0521013,702.871269,694.5513041,695.4809534,700.1050583,700.8824841,692.0869859,675.2518778,653.725364,630.8556485,609.1183968,587.49912,564.1107906,538.2382378,513.8537171,496.1013404,488.6154315,488.9911603,493.313908,497.6690562,499.0201137,497.8430988,495.4921573,493.2332326,491.9794588,492.5557679,495.5299393,500.4411432,506.5713972,513.2027192,519.4649797,523.8794615,524.8153001,521.1246687,513.5918913,503.4843296,492.069345,480.7849953,471.7521218,467.2622619,468.6271252,473.2391097,477.5107857,478.6915262,477.3779151,475.0033393,473.0011855,472.3229071,471.9922245,470.5509247,467.2957815,464.543517,465.3658403,471.848418,482.1327478,493.3742851,502.7284852,507.9597181,509.2680121,507.46231,503.2216101,496.7051313,487.9421475,476.9619329,464.5256593,454.3220895,450.7718838,456.4944141,466.903898,475.6132643,477.756186,474.5493114,468.7300326,463.0357421,459.6011041,458.1498714,457.8030691,457.7421902,457.3905994,456.2321297,453.9400246,450.9451714,447.8678685,445.3284139,443.9346759,444.2448032,446.8045144,451.6285002,456.6073393,459.1005823,456.4677801,447.0880213,433.4185465,418.9361344,406.665618,397.8240482,393.1765304,393.1837833,397.0889799,403.8309064,412.3483491,421.1331428,426.8893174,425.8739509,415.5800195,398.444091,378.1386308,358.0727698,340.6023006,327.8196812,321.8173696,323.1423916,326.1600442,323.6901924,310.9213972,292.5170049,275.509058,265.1802861,259.8161676,255.9528682,250.1265536,240.4793027,231.5768476,229.5908337,238.784098,255.7842433,275.3100639,292.080354,302.0201808,305.8797014,305.615346,303.1962155,300.6420944,299.9854382,302.6101965,307.3062953,312.2151548,315.4781953,315.6330174,312.8019444,307.5034798,300.9964057,297.5006179,301.9762904,317.6859978,341.1019157,366.9986203,390.1506875,406.324564,415.2541794,417.6653337,414.1714557,404.936489,390.0120057,369.4495782,344.0317307,317.4647956,294.1860573,277.8708216,269.1464796,267.878444,273.2171097,281.4528023,288.1608298,288.9165005,281.0927102,269.2527059,259.7573225,257.6499082,262.7038647,273.3751072,287.9535861,304.0653922,319.1706518,330.729491,336.9538556,339.0629702,339.027879,338.9011917,341.0617798,347.9700805,362.086531,384.2506811,408.8185325,428.5251997,437.8093796,437.9240986,431.8259659,422.1397718,410.1630327,396.8614465,383.200711,370.6260454,362.500755,362.6676664,373.8502375,394.2944518,421.126924,450.9725319,478.4492049,497.6731355,502.760516,490.6641029,469.6829095,450.952513,443.018367,444.0654294,449.6885348,455.3836985,456.2516599,447.2943395,423.5136577,384.3933584,347.3444789,334.2598801,359.5591426,407.7687267,455.9418127,481.1315808,469.4877275,443.5460152,434.9387224,465.1060518,514.7199014,554.2600931,562.4114478,550.6787828,538.7719142,546.4006584,585.4292509,636.3396055,671.7680555,672.4504121,651.520399,630.2112181,624.6719872,630.7154888,639.0704216,640.4654843,629.0237537,612.44582,601.8266516,605.1541662,617.9880789,632.7810543,641.9857568,641.2617883,639.0965009,647.1841842,672.5012135,703.1523068,722.5242676,719.3745613,703.9432988,691.8412526,698.6791953,733.9546124,782.7118419,823.8819348,841.7926485,842.3585663,836.8909778,834.4956337,835.4561278,837.850515,839.7568502,839.7757384,838.5979858,837.4369487,837.2089687,837.6423283,838.1682953,838.2181374
RGI60-02.00015,-125.754,49.4658,406.5496107,396.6769183,384.9537244,370.934089,354.7609243,338.93255,326.5361381,319.8109022,317.6042233,317.9155239,318.7442266,318.8012155,319.6432194,323.5384286,331.7234428,341.3084984,348.3722414,349.9245015,346.6998444,340.3640194,332.5827759,324.8968265,318.3467369,313.8480358,311.9707871,311.9031945,312.487997,312.9054067,313.6855283,315.6959403,319.8042206,326.6268297,335.775756,346.6118705,358.4271043,370.2376308,380.9906836,389.6334966,395.2955662,397.8354391,397.2939249,393.9491515,389.0285207,383.9967529,380.1051128,377.7510429,377.1185298,378.3915604,381.5241965,385.5508008,389.2758108,391.9309076,394.4567458,398.2212231,404.2849119,412.4790816,422.3276759,433.3546386,444.8086486,454.8373263,461.3130269,462.8222231,460.8078561,457.4269842,454.8366659,454.9985375,459.0925472,468.1032212,482.105356,497.5348294,509.9177893,515.8224678,515.9854338,512.1853399,506.2008391,499.7364881,494.2004596,490.9268303,490.5982602,491.2917428,490.4328548,486.0686235,478.7318763,469.5768912,459.7579461,450.3425283,442.0509635,435.5167869,431.2114757,428.9582759,428.4183752,429.2529618,431.0908697,433.431519,435.7419757,437.640936,439.3536148,441.256857,443.5727315,445.9042025,447.6994582,448.4066868,447.5873807,445.2562494,441.5413069,436.6987266,431.4973218,426.8340654,423.4180724,421.2070247,419.9707463,419.479061,419.4654953,419.5183845,419.1897666,418.2267258,417.1565317,416.7015001,417.35372,418.6843728,420.0344129,420.7447946,420.3357489,419.0446122,417.2879975,415.4046176,413.4215843,411.2881092,408.9534039,406.4823308,404.4023545,403.3565904,403.7839104,405.3062114,407.341147,409.3725677,411.1491126,412.4856182,413.1969207,413.1618063,412.5148603,411.4546177,410.2387905,409.3617985,409.3772383,410.6592471,412.8641244,415.4687102,417.9498447,419.8869472,421.2697536,422.1905793,422.5723738,421.6606243,418.5314521,412.2609786,402.5205914,391.3627425,381.4351503,374.7930235,371.1215347,369.5133469,369.0007825,368.3748017,366.3660238,361.7050683,353.4847687,342.246815,328.8951112,314.4046853,300.0350594,287.1168795,276.4486005,266.6999127,256.008315,242.5113067,225.4007109,208.0856472,195.0295595,189.6951444,191.5421107,199.0294203,210.616035,224.824319,240.4302467,256.2731947,271.0861457,283.1765068,290.7452906,292.6521282,290.3911226,286.1149951,281.9764669,279.5367446,277.9909759,275.942794,272.1998908,266.3861929,258.3296858,247.8070445,234.3897017,217.5977797,196.9514008,172.8979603,149.5939457,132.1231176,124.2435429,124.4105138,129.7536291,137.633764,146.3368994,154.380293,160.2812023,163.0639267,163.7809324,163.9917276,164.9569075,166.7414156,169.1112826,171.8325389,174.5625454,176.5239828,176.8308621,174.8155322,170.6836924,164.8593801,157.795598,150.06121,142.2540453,134.9719335,128.826637,124.4856513,122.630405,123.5521327,125.9812925,128.2581485,129.0603513,128.4150972,126.6869693,124.2405507,121.4357934,118.6141261,116.1123466,114.2058782,112.9246449,112.2371961,112.1120815,112.56218,113.7776899,115.9931389,119.2884572,123.1251841,126.8102616,129.8016441,132.1613381,134.1023628,135.8377374,137.4855556,138.7842093,139.3771647,138.9441548,137.3099797,134.3357064,130.0216801,124.9253598,119.7434829,115.172787,111.8397933,110.0901588,110.1993242,112.2961666,115.923307,120.4768023,125.3527099,129.958098,133.7440806,136.1727826,136.9233618,136.5431057,135.7963344,135.3220163,135.2577118,135.6156296,136.4079784,137.6789597,139.6007458,142.3775018,146.0250091,149.805513,152.7928751,154.1790384,153.6282738,150.9229336,145.8453701,138.3877349,129.3813746,119.8674352,110.8161321,102.9139603,96.77648457,92.77187091,90.27869014,88.42811428,86.35131541,83.48644116,80.49954168,78.36364271,77.90119654,79.3323616,82.72672284,88.15386525,95.43072204,103.3636195,110.5062323,116.0242618,121.5315174,129.2538354,140.5744632,153.5062933,165.2196293,172.8847749,174.6172839,172.3137106,168.8158596,166.8948941,169.0394136,177.6673764,194.2494171,216.4668762,241.0537705,264.7441169,285.0564861,302.6476653,318.9589952,334.8263948,348.6640948,358.2809039,361.4856306,357.0373989,347.496593,336.3739125,326.5159941,318.1132227,310.6919205,303.9310926,298.1204768,293.7024937,291.1195639,290.2784771,288.9434976,284.343259,274.6212043,261.5800166,247.9371889,236.1012761,227.2450816,222.2324712,221.9273102,226.9421738,236.8844747,251.1103354,268.84033,288.7528411,309.390703,329.2967502
RGI60-02.00016,-125.748,49.4618,527.6224843,516.7944678,508.0905131,499.7901748,491.0301584,484.3757737,483.2494815,489.7423274,500.6196964,511.3155582,517.2638827,515.5990138,510.2567919,506.8734317,509.3993987,515.0421627,519.3234443,518.7834857,514.0366139,506.7156774,498.4535246,490.9955148,486.5370504,487.3860449,494.9816966,507.2883446,521.4016127,535.0306129,548.3384079,562.101548,577.0965839,593.4113137,608.3785269,618.6422607,621.7370867,618.7597129,611.6973819,602.5373358,593.26756,585.8790106,582.3633867,583.7485227,587.2067949,588.946715,586.146183,579.860651,572.1149593,564.9339481,559.7826786,555.8870947,551.9133615,546.8506137,540.9798664,534.9051048,529.1043835,523.5520365,518.0964673,512.5860793,506.8059383,500.287758,492.4999146,483.4040322,474.9347282,469.5198681,469.5873175,476.4778983,487.184258,497.6120006,504.6569231,509.1755965,513.0147851,517.5739193,522.4630944,526.8450719,529.8826133,531.1391086,531.7804612,533.3732033,537.1075102,542.6681306,549.3634564,556.7812853,565.6270374,576.8855386,591.5416147,609.5507641,626.7511764,637.9517137,639.2269304,631.7141501,617.8163886,599.9366618,580.5731541,562.6047247,549.0054012,541.7000978,538.4172752,535.8362801,531.416905,525.7407239,520.1697559,516.0660205,514.2041977,513.0096109,510.3202445,504.6432084,497.1621157,489.7297053,483.7554507,478.8757622,474.2837848,469.1726633,462.8585314,455.1494776,445.9765792,435.3681658,423.7415774,411.6114064,399.6647614,389.2788167,382.003263,379.387791,382.1504393,387.6826379,392.5441648,394.2292957,393.970297,393.9339328,396.2869673,402.5222525,411.4369927,421.1544805,430.0041122,437.1397013,441.9211652,443.9757167,443.9997498,442.9569539,441.8110185,441.3237595,441.4495,441.9406896,442.584497,443.3069677,444.0688661,444.8527552,445.7283926,446.7873343,448.1211363,449.7849188,451.6880576,453.7034926,455.4248907,455.3288262,451.6126004,442.4735146,427.6919744,413.380803,407.2359276,414.3910576,429.73103,445.5784637,455.8342728,460.7125535,462.0056974,461.5060959,460.6668884,459.584206,458.0149273,455.9357087,454.2023161,453.8902927,455.8386125,459.9399719,465.850498,473.2263176,481.2741262,487.4028916,488.5721502,482.8130516,472.443199,460.851809,451.4280983,446.5795612,444.7868035,443.5487087,440.947151,437.3959678,433.8919871,431.244706,429.5142978,428.5736048,428.2954693,428.6750859,430.1970583,433.4683427,438.2598323,440.9981698,437.2739351,424.0619471,403.8739805,380.6060493,358.1541673,339.9368753,327.4628221,321.7631835,323.2279862,329.6826606,338.3114877,346.7845637,354.7152438,362.2026979,369.3460961,376.3103216,383.52311,391.4779101,400.3759281,409.2494002,416.8383199,421.8826807,422.9346311,417.7949386,404.0765256,380.733562,352.0852073,323.7918687,300.517916,282.9435706,270.7530164,263.6304376,260.8396056,259.9626405,258.16125,253.5610691,248.1434423,244.8536418,246.0658899,251.8702103,261.7855775,275.3309654,291.3656224,306.1098933,315.124397,315.1570524,307.7049786,295.4525945,281.0843192,267.2606759,256.5466037,251.4831459,253.3729798,258.565317,262.1710031,260.3706496,253.6239318,243.4602911,231.4091687,219.007121,207.8191646,199.4174311,194.6714998,191.6407405,187.6819707,180.9631423,172.8967452,165.7064038,161.6157425,162.5244351,169.0363533,181.431418,199.5906749,221.7996684,245.9450676,269.9135415,291.7325801,309.9929577,323.4262697,331.4243188,336.0197385,339.9053696,345.0580681,350.5907496,354.9003448,356.3837844,353.746664,346.9292393,336.1804313,322.3693992,308.8462578,299.5813602,297.4080925,300.6119718,306.3415479,311.7453707,314.439952,313.9136513,310.12279,303.4598621,296.0620518,290.5027161,288.6984928,289.939145,292.8577169,296.0872528,298.3980885,299.1097266,297.6789613,293.7316988,287.5702927,279.6662086,270.4909122,260.6237108,251.0752785,242.964131,238.353841,243.0882079,263.9560877,304.5768513,355.8919284,405.6732632,441.6928001,455.1868877,451.2494918,438.4389825,424.4560479,413.570649,409.1950646,413.5545801,424.1265069,437.2011624,449.0688645,456.5810548,458.8336707,455.483774,446.7602832,435.1795463,423.8297683,415.7991543,413.3093786,415.1159933,419.1080197,423.3771864,426.8260513,428.5598793,428.0578573,426.2948581,424.6196763,424.3811064,426.5192601,430.339517,434.7385743,438.7941984,442.3084351,445.2643997,447.88435,451.3471136,457.0706605,466.4729608,480.0704585,494.7734949,506.5908855,512.5939583,514.1040933,513.5051828,513.1811195
RGI60-02.00017,-125.764,49.4635,388.6014351,383.2129677,373.2584619,362.9422294,355.6984215,351.880546,351.0719503,352.5744039,354.5633661,354.9327185,351.5763427,343.7537704,336.1871339,334.9642157,343.7648252,356.6368804,365.2203263,363.3403865,353.5633986,340.640979,329.3247437,323.3085733,322.0554048,323.9704398,328.0126762,335.3562985,347.7292878,365.7850139,385.8784014,403.2897635,413.2994136,413.1464154,407.9048349,404.6074884,408.4276943,417.10078,426.5025749,432.5089084,432.244653,427.8308531,422.6375961,419.3791141,418.1462171,418.3738597,419.5262932,421.1849564,422.9605846,424.4639133,425.113385,423.5582698,418.2555449,408.6761012,398.346486,391.8071603,392.7079713,401.1363107,416.2889566,437.3626869,462.2492903,483.6205991,492.8434563,484.321695,464.6071076,443.2884763,429.9545834,431.8573044,446.900887,470.652672,498.5159828,525.2380726,545.4021773,554.9300593,555.0975879,548.5191593,537.8091696,525.5251782,513.9973975,505.4992036,501.6504745,501.4570981,503.2714644,505.6897203,508.2830392,510.8663514,513.2545869,514.8573024,513.4625595,506.4530463,492.3904479,474.5524384,457.3956886,445.3768698,441.3904309,442.0819329,442.5347148,439.1657424,433.726489,429.3020552,428.0988096,428.8081942,429.2429193,427.2156951,421.7223062,416.490835,416.4324378,424.6821899,437.2708404,448.4530572,453.7887382,454.0587024,451.348999,447.7456773,444.9459605,443.0917674,441.9361907,441.2716098,441.0475501,441.2528234,441.8548015,442.7350954,443.753876,444.7713141,445.6673461,446.4009703,446.9509506,447.1550291,446.2868615,443.4790817,437.8643239,429.3619954,421.0385975,416.7474045,418.9892761,424.8554126,430.0845994,431.3841037,429.33512,425.4873249,421.3903949,418.3602291,416.7776179,416.7895742,418.3308236,420.4869416,422.1312161,422.4679983,422.0258923,421.6645652,422.2436842,424.3917357,427.8124822,431.9785056,436.1890797,439.0502468,438.9947409,434.4552964,425.1702326,416.1002099,413.5114737,421.4510907,435.0894117,447.3776087,452.9151515,452.8946996,450.1572103,447.543641,446.9711293,446.6615349,443.9128977,437.2392912,430.0189217,426.8460288,430.8156176,439.0257555,447.0752753,450.56301,445.9672482,433.2841017,413.3891382,388.1091916,363.0761615,344.8732141,340.0835154,352.0625241,371.2548704,384.877477,383.7807309,373.3488758,362.5996197,358.6011919,360.6239074,365.9886029,372.0161149,375.6053666,371.9676281,355.8922558,325.2642966,290.3515576,264.5175358,258.4523816,272.1528573,302.9423786,348.1443607,402.3483882,449.2087203,469.6457855,451.0953561,407.0545817,357.535956,318.8283235,292.3259317,275.6993789,266.6192634,262.8721494,262.7084642,264.4946011,266.8792688,269.640437,272.8383909,276.5334154,280.4577339,283.0313223,282.3460944,277.2728478,269.7979136,262.6865061,258.0376285,255.2854376,253.197879,250.5428982,246.2080315,239.5591797,230.0818345,218.2192479,208.2457134,205.3932847,213.1898385,228.3465438,245.8703922,260.7683755,268.9750515,270.1352416,264.8213332,254.0831954,240.8806234,228.650894,220.8312842,219.4848032,221.1773908,221.1007192,215.8644133,207.7499085,200.4565932,197.1162308,198.5900853,205.1717958,217.1550016,233.7943991,250.1889134,260.3985271,260.3685953,253.5859645,245.4228541,240.2027726,238.0543864,238.0576509,239.2925219,240.6789266,240.4966793,236.8655659,228.7280906,218.3176311,208.6902832,202.9021428,202.9599637,206.673132,210.8016915,212.9228453,213.882433,215.3434532,218.4523033,222.2889742,225.4168554,226.3993366,224.5867455,222.4771624,223.3556059,229.2735244,237.3480863,243.4628897,244.5223258,241.5139577,236.4461416,231.3272335,227.5150744,223.7654437,218.1836059,209.9406695,202.47112,200.275287,206.3646395,217.7952031,230.1341429,238.9486238,240.5773701,234.4453427,220.7490617,200.7957404,180.3353642,166.2286115,165.3361607,181.6149448,207.406915,232.1502773,247.2666389,252.1112137,248.022617,237.201145,225.2938164,218.8093306,224.2563872,243.5561246,260.279438,253.4096614,211.0265256,157.5953484,126.677844,142.6874531,193.4445214,257.6211208,313.8893234,345.895282,357.1814728,356.2644528,350.4647116,342.3184691,333.1658774,324.3470888,317.003633,311.482548,307.9322493,306.2021988,304.9460436,302.5184775,297.7840582,291.6467993,285.5205786,280.819274,278.1394163,274.8081494,267.3352704,254.6611329,245.4483172,250.7899603,278.2299864,321.1154691,369.2442691,412.4142473,442.2449004,457.6422691,459.3340301,448.681801,429.5829636,406.5688409,384.1707558
RGI60-02.00018,-125.646,49.4817,634.8742462,547.8142142,488.752155,465.7605237,481.6882479,518.4901474,552.8975149,566.8672988,563.2590712,550.1580601,535.6494933,526.1454997,521.3658118,519.357063,518.3547265,517.3496337,515.5214561,512.1707172,507.0813494,500.1581375,491.3058662,480.5440385,468.3510312,455.3199395,442.0823418,429.4237501,418.1681596,408.8910639,401.1739504,394.3498049,387.7516132,381.276941,377.0816732,377.8862748,385.419193,397.4408047,410.7194694,422.0235464,428.2297504,426.6482175,414.6974393,391.8020333,365.4111213,344.9799511,337.6210559,341.0761088,350.7440685,362.0238932,371.2096057,378.1754849,383.6908741,388.7078352,394.9093039,404.1609347,417.5037171,432.6799812,446.6073919,456.2036144,459.1768534,456.3974719,449.5263726,440.5231989,432.5425571,429.0377944,433.4622578,447.5615035,466.2499235,482.7341192,491.708689,493.8202218,491.2033037,485.8856597,479.4675693,473.4424508,469.3037224,468.4406843,471.8261636,480.3288695,493.8316152,508.2736309,518.6082513,521.2116775,518.1515765,512.9184822,509.0029282,508.87638,510.9340301,512.5520027,511.7686122,509.2709331,506.4082303,504.5297684,504.4333171,504.7106664,503.402111,499.4412629,495.3350031,494.4835297,499.0001505,505.850612,510.7137704,509.2684817,498.8372797,483.317409,468.2497915,458.0011457,452.2413749,449.4661787,448.3621845,448.3797303,449.1600816,450.3445042,451.5481639,452.2818272,452.0301608,450.4847778,448.165076,445.7973999,443.9793285,442.7933803,442.1933088,442.1328674,442.5335995,443.1882078,443.857185,444.3407838,444.598297,444.6287772,444.4312771,444.1264752,444.321553,445.7453177,448.7260773,451.9901427,453.8633253,453.118627,450.3178108,446.4698304,442.583639,439.4942497,437.3409129,436.0889386,435.4184066,433.8684755,429.6930734,421.8745201,412.3087011,403.6198931,398.4323731,398.5173181,402.2335059,407.0866147,410.9209505,412.9353318,412.6672053,409.6540173,404.0687415,398.6264602,396.6777825,400.5532211,408.502903,417.7568585,425.918135,432.0818481,435.7161305,436.2891148,433.7958285,430.3388783,428.5477657,430.0956995,432.8307169,433.6445626,430.0978431,422.4266138,411.535792,398.3302951,384.110866,371.7615493,364.5622151,364.6331646,369.4564225,375.3544443,378.6496858,376.9266414,372.8179607,370.2183319,371.9288807,376.3764829,380.8944514,383.4309696,384.3937034,384.8051888,385.687962,386.9439961,383.9930121,371.1341681,345.3261204,314.1655186,287.9085109,274.3072451,271.0978673,273.5125236,276.7833599,277.0680418,274.2263138,269.04344,262.5272326,256.5756964,253.3093842,254.1895939,258.0406039,263.0274378,267.315119,269.4378973,269.4069278,267.6025917,264.5585816,261.4218352,259.4926015,260.0711295,263.825199,268.8927124,272.7791029,273.6768353,272.5265014,270.9557247,270.1068779,269.1813308,266.8952024,261.9646118,253.5702607,242.7511822,231.0109918,219.8983602,211.1421784,206.5163922,207.050042,210.7925466,215.0484191,217.1221727,215.3954243,212.5582047,212.3776485,217.48341,225.9552218,234.7353365,240.7660066,241.8580723,239.2967242,235.2357406,231.4189271,227.9501992,224.5234994,220.9035223,217.1379701,213.3452966,209.6439557,206.0187604,201.9199599,196.6641624,189.8819155,182.4595244,175.5972336,170.1198728,165.3506129,160.2372096,153.7274189,145.3622389,137.0556368,131.3148219,129.9835373,132.2516599,136.6456004,141.6917691,146.0084003,148.5810219,148.4869853,145.2242823,139.9734658,134.3357288,129.6207831,125.9724137,123.2429242,121.2846183,120.1374516,120.5919876,123.6264416,130.124221,140.5894997,155.4316436,174.3443644,194.1587576,210.9902649,220.9543275,221.738826,217.3213954,213.25211,214.5502844,224.112196,244.3033631,274.4332719,301.5872818,309.7947201,283.0849144,214.4680503,132.8777452,76.22847497,72.5486786,110.3226486,168.1486408,224.624911,262.3614506,280.0151925,280.2548052,267.5610988,253.6634507,252.1033804,272.0613473,305.2735728,339.1152181,360.9614448,362.2599112,350.7482627,338.2366416,334.612833,342.0751934,360.8997224,390.0134081,422.9471944,451.883014,469.0027996,468.9951165,456.5750617,438.9643645,422.4484901,409.5678456,401.9265736,401.1288167,407.6798432,417.6894239,426.1684554,430.2131749,435.2611829,448.8354209,475.526047,508.1920862,536.7597803,551.1553709,545.2514958,528.7063758,515.1246277,515.6223858,531.3618563,561.0167629,601.2914357,641.0126297,667.0377063,666.2240269,630.8307546,574.7242593,517.1727129,474.0204902,447.4167783,436.0869675,438.7564479
